padhal,padahal,dok bln lalu sy haid hri tp dibln ini sy hrusnya haid tgl mei tp smpai sekarang sy belum haid coba sy tepk hasil tapi bdan sy tersa cepat capek kdang sesek nafas kadang ngileng perut neg an sama sendawa padhal sy blm makan ap sma pinggang sy jarem sama kemeng dok lalu tgl mei sy bab kok keluar drah sperti haid dok merah gitu dok hanya keluar x aja lalu sy coba tespk lagi kmrn tgl hasil dok trus hari ini sy bab jg keluar drah merahnya lg agak sedikit drpd kmren pdhal anus sy tdk trsa ap dok yg sy rasain malah semacam gejala hamil dok sy bingung harus gimana menurut dok sy harus gimana dok mohon jawabanya dok trmkasih
elap,.,bu bidan saya mau tanya nihh terahir sya ml dngan suami sya hari yang lalu sekitar taggal maret tp itu pun mr p suami sya tdak masuk dan hanya berada di bibir ms v sya tp sempet tumpah mani di bibir ms v sya kmudian segera saya elap sementara saya sendiri masih blm mengeluarkan cairan msih kering basah karna mr p suami sya setelah itu saya kencing jg bu sya biasa haid tgl ahir bulan tp sya sudah telat hari nih apa ada kemungkinan sya hamill jujur kmi belum merencanakan kehamilan karna faktor masih sama mau lanjut kuliah s dan saya juga tidak mengala mi gejala orang hamil sya tidak merasa pusing mual hanya saja yang saya rasakan selama hari ini sakitt pegel di pinggang seperti mau datang bulann memang sya blm coba tespek tp apa ada kemungkinann saya hamill solusinya gimana nihh bu bidann trimakasihh mohoonnn bgt jawabannyaa di tunggu ya dokkk
dokkk,dokter,bu bidan saya mau tanya nihh terahir sya ml dngan suami sya hari yang lalu sekitar taggal maret tp itu pun mr p suami sya tdak masuk dan hanya berada di bibir ms v sya tp sempet tumpah mani di bibir ms v sya kmudian segera saya elap sementara saya sendiri masih blm mengeluarkan cairan msih kering basah karna mr p suami sya setelah itu saya kencing jg bu sya biasa haid tgl ahir bulan tp sya sudah telat hari nih apa ada kemungkinan sya hamill jujur kmi belum merencanakan kehamilan karna faktor masih sama mau lanjut kuliah s dan saya juga tidak mengala mi gejala orang hamil sya tidak merasa pusing mual hanya saja yang saya rasakan selama hari ini sakitt pegel di pinggang seperti mau datang bulann memang sya blm coba tespek tp apa ada kemungkinann saya hamill solusinya gimana nihh bu bidann trimakasihh mohoonnn bgt jawabannyaa di tunggu ya dokkk
hptp,hpht, dok saya mau tanya hptp terakhir saya jan tapi hanya flek pas telat minggu ke dok kandungan blm ada tanda kehamilan di beri obat pada tanggal apr terjadi flek slama hri tapi sampai saat ini saya blm ada haid dok mau tp ke dok lagi takut kecewa gejala yg saya rasakan bengkak nyeri pada payudara apakah saya ada kemungkinan hamil dok 
susang,sungsang ,ibu dr skrang usia kandungan saya sudah minggu saat usia kandungan minggu posisi bayi sungsang usg bulan berikutnya posisi bayi dlm kandungan sudah normal sekarang posisi bayinya susang lagi kadang gerakannya membuat saya sakit dan linu apa ada cara yg bisa membuat posisi bayi dalam janin tidak sungsang lg soalnya saya ingin melahirkan dengan proses normal
emosian,.,dok saya baru nikah tgl mei kmrin sbelumnya sy haid itu tgl april stelah nikah tgl mei itu sy ngeflek coklat aja skitar hari trus tgl subuh itu kok ada keluar bercak darah warna pink stelah itu gk ada lg tp sy tp ternyata msih negatif dan memang akhir ini bawaannya malas dan emosian 
missv,mis v,sy mau nanya dok akhir ini jika stlh berhubungan missv sy terasa amat gatal dan beser tp tidak ada benjolan apapun di missv sy trimakasi infonya dok 
ktam,keram,assalamualaikum ibu bidan mf ibu sy mau tnya sy sdh terlmbat haid hari sy sering mngalmi ktam dibwah perut sering bgt pusing punggung jg sering nyeri apa itu tnda khmiln y bu sy sdh coba tespack siang td tp hsil msh negatif sy bingung dan penasarn jg bu apa sy hmil tdk apa dg terlmbt haid hari trus diperiksakn ke bidan aja gpp y bu ntar dibidan jg ditp lg y 
terlmbt,terlambat,assalamualaikum ibu bidan mf ibu sy mau tnya sy sdh terlmbat haid hari sy sering mngalmi ktam dibwah perut sering bgt pusing punggung jg sering nyeri apa itu tnda khmiln y bu sy sdh coba tespack siang td tp hsil msh negatif sy bingung dan penasarn jg bu apa sy hmil tdk apa dg terlmbt haid hari trus diperiksakn ke bidan aja gpp y bu ntar dibidan jg ditp lg y 
mikum,assalamualaikum,mikum saya mau tanya nih sya baru bln nikah sebelum sya program kb yg bln skali smpe kali suntik ulang trus lanjut minum pil kb bln skrng sya pengen bnget pnya anak apa karna kb ya jdi susah hamil 
kptihan,keputian,dok maaf sy mau tanya skrg sy sdang hamil sy mngalami kptihan wrna kptihan nrmal putih tpi tidak keluar dr vagina cuma kalau sy hb sm suami itu tercium bau tidak enak dr cairan yg d dlm vagina mnrt dokter itu berbahaya apa tidak sy khwatir itu brbahaya buat janin sy d dalam perut mohon jawabannya dok terimakasih
exluton,kb exluton,dear dok sy br melahirkan tgl des kmrn bln kemudian sy menggunakan pil kb exluton sbg alat kontrasepsi dibulan pertama penggunaan haid sy msh lancar stlh itu smpai skrng sy blm haid jg sy terakhir haid tgl mar sy sdh menggunakan alat tes kehamilan hasilny negatif knp sy msh blm haid jg dok apa penyebabny krn pil exluton yg sy mnm apakah sy hrs gnti alat kontrasepsin agar haid sy lancar terima kasih asih cirebon
lmyn,lumayan ,dok saya hanya ingin bertanya benarkah apabila ada garis pada perut bahkan sampai kemalhan itu berarti tanda sudah tdk perawan lagi atau bahkan yg pernah brciuman atau di pegang jg sudah tdk perawan lg saya bca di internet dok ciri wanita yg sudah tdk perawan bsa dilihat dri bibir nya perut dll setau sya wanita yg sudah tdk perawan itu apabila sudah melakukan hubungn suami istri sya kaget dok karena sya pnya garis pada perut saya tp sya tdk prnh melakukan hubungn seperti itu tolong sebutkn ciri yg lbih detailny y dok ciri yg sudah tdk perawan menurut kedokteran seperti apa atau ad faktor lain jg lmyn utk menambh ilmu jg hbis sya tkt dok gra bca di internet itu trimakasih 
cekup,cek’up,siang bu saya mau tanya saya sering sekali mengalami sakit kepala yang luar biasa kemarin setelah cekup pertama ke bidan ternyata tekanan darah saya rendah sekali saya diberi resep obat untuk pusing tetapi kurang manjur saran ibu apa dengan keluhan saya ini dan apakah berbahaya untuk janin terimakasih 
selingin,.,slmt mlm dok anak sy umurnya skrg jalan hampir bulan menurut neneknya sdh dpt diberikan mkn buah an seperti pepaya pisang ambon dan jeruk baby namun sy masih ragu apakah hal tsb boleh di berikan apa tdk mengganggu pencernaan nya saat ini msh asi kdg sy selingin ksh sofur dan kpn bayi sdh siap terima asupan makanan yg lain dan untuk pemula makanan apakah yg bisa diberikan mohon infonya dok thanks
usgnya,.,dok saya mau tanya tentang kehamilan saya saya kan sebelumnya periksa di puskesmas dan disana tu di hitung dari pertama haid terakhir tu seharusnya minggu dan saya di rujuk ke rumah sakit karna saya punya penyakit diabetes pas waktu saya di usg di rs hasil usgnya bilang klo umur kehamilan saya baru minggu hari itu bagaimana dok apakah bayi saya mengalami kelainan saya di anjurkan untuk usg d itu apakah dokternya yg salah hitung atau bayi saya yang mengalami kelainan y dok terima kasih
tissu,.,dok kenapa vagina saya saat berhubungan tiba bisa keluar gumpalan seperti tissu basah dan warna nya kyk air susu dan hri vagina saya gatal tetapi kadang tidak gatal dan bru hri saya berhenti haid apakah normal atau kenapa ya dok 
klamut,kelamut,dok sy mau tanya anak sy sekarang usia m d kalau misalnya sy kasih pisang apakah ada dampaknya bolehkah usia bln diperkenalkan dengan buah spt pisang karena bayi saya kl melihat sy makan kyk kepengen smbil mulutx klamut klamut makax sy mau cba kasih pisang terima kasih
agusts,agustus,dok saya mau tanya ni dok saya suka haid tidak teratur dok bulan sekali wktu sblum mnikah terkadang haid teratur dan kmbli tidak teratur lagi dok saya mnikah tgl agusts alhmdulillahnya saya haid dok tgl slesai tgl saya sdah testpack x tp hsil nya dok saya bngung dok mnentukan masa subur krna mens tdak teratur ini mohon bantuan nya ya dok terima kasih sebelum nya dok 
pegangi,pegangin,dok sy mau tanya anak sy umur th bln berat badan kg makannya susah hampir tidak makan ngemil juga tidak suka minum susu sehari kali cara minum susunya pun tidak mau sendiri gelasnya harus di pegangi dan sekali minum susu menghabiskan waktu menit dan caranyapun minum susunya harus main game atau nonton film ke sukaan dia mohon bantuan solusinya dok saya tidak mempermasalahkan berat badan anak sy tetapi kesehatan anak saya dok anak sy aktif sekali tetapi dia gampang sakit sering keluar masuk rumah sakit gara tipus tipus minta saran dan solusinya biar mau makan dan sehat dok trimks
buatin,.,siang dok mau tanya anak sy usia thn bln susah makan apakah normal atau tdk dok dy tdk mau makan nasi cmn mau sufor ngemil jd terkadang sy buatin cemilan seperti omlet roti isi coco crunch pisang dll kalo pun dy mau makan cmn mau paling banyak smpe suap sj baiknya gmn ya dok klo dikasih vit penambah nafsu makan baiknya apa dok beratnya cmn kg di usianya skrg mohon sarannya dok thanks before
gimanya,.,hi dokter dok saya mau nanya gimanya yah caranya biar saya cepat hamil hb dimasa subur sudah tp blm hamil juga saya sudah menikah selama thn lebih bulan apa yg harus saya lakukan dok trimakasih
rnsampai,sampai,dok saya mau tanya saya kan kalau datang bulan tidak teratur kadang keluar darah kadang hanya kecoklat an rnterakhr ak haid bulan september sekitar tanggal an hanya kecoklatan saja rnlalu saya menikah tanggal september rnsampai sekarang saya juga belum datang bulan lagi rntapi payu dara saya kencang dan sakit terkadang muncul rasa mual dan sakit kepala tapi gak tentu dtg ya dan buang air kecil lebih sering rnpada awal november ak tespack hasilnya masih negatif rnsampai sekarang payu dara ak masih sakit perut kadang tersa sakit dan keram pinggul kadang terasa pegal dan sakit buang air kecil masih berlanjut sering ak pingin tes lagi tapi takut hasilnya negatif lagi dok rnak perhatiin di pd ak di luar lingkaran aerola terdapat bintik putih kalau di pegang sedikit berasa bejendol rnkalau menurut dokter ak sedang hamil atau tidak makasih
rntapi,tapi,dok saya mau tanya saya kan kalau datang bulan tidak teratur kadang keluar darah kadang hanya kecoklat an rnterakhr ak haid bulan september sekitar tanggal an hanya kecoklatan saja rnlalu saya menikah tanggal september rnsampai sekarang saya juga belum datang bulan lagi rntapi payu dara saya kencang dan sakit terkadang muncul rasa mual dan sakit kepala tapi gak tentu dtg ya dan buang air kecil lebih sering rnpada awal november ak tespack hasilnya masih negatif rnsampai sekarang payu dara ak masih sakit perut kadang tersa sakit dan keram pinggul kadang terasa pegal dan sakit buang air kecil masih berlanjut sering ak pingin tes lagi tapi takut hasilnya negatif lagi dok rnak perhatiin di pd ak di luar lingkaran aerola terdapat bintik putih kalau di pegang sedikit berasa bejendol rnkalau menurut dokter ak sedang hamil atau tidak makasih
rnkalau,kalau,dok saya mau tanya saya kan kalau datang bulan tidak teratur kadang keluar darah kadang hanya kecoklat an rnterakhr ak haid bulan september sekitar tanggal an hanya kecoklatan saja rnlalu saya menikah tanggal september rnsampai sekarang saya juga belum datang bulan lagi rntapi payu dara saya kencang dan sakit terkadang muncul rasa mual dan sakit kepala tapi gak tentu dtg ya dan buang air kecil lebih sering rnpada awal november ak tespack hasilnya masih negatif rnsampai sekarang payu dara ak masih sakit perut kadang tersa sakit dan keram pinggul kadang terasa pegal dan sakit buang air kecil masih berlanjut sering ak pingin tes lagi tapi takut hasilnya negatif lagi dok rnak perhatiin di pd ak di luar lingkaran aerola terdapat bintik putih kalau di pegang sedikit berasa bejendol rnkalau menurut dokter ak sedang hamil atau tidak makasih
ceck,chack, dok saya sudah tahun bulan menikah tpi tanda cadebay nya belum ada saya belum pernah ceck up ahli kandungan karena siklus haid sya normal dan sya gak merasakan yg aneh pada rahim sehingga saya blum ceck mpe skrang saya pengen promil sndiri dok bolehkah saya minum profertil tanpa resep dokter atau herbal lainnya trimakasih dok mohon solusinya 
cripsa,.,dock saya ini kan kelebihan hormon prolaktin saya ke doctor kandungan dan siberia obat cripsa sebelum saya mengkonsumsi obat cripsa terse but saya tidak mengalami namanya keputihan tapi sehat konsumsi kenapa jadi keputihan bahkan sempat berwarna hijau tapi tidak berbau gatal mau pun nyeri pertanyaanya kenapa bisa terjadi seperti itu dan apakah baik baik saja kondisi saya terima kasih atas perhatiannya 
similac,.,sore dok saya baru melahirkan bayi laki laki di usia kehamilan minggu dengan berat bayi kg skrg bayi saya udh minggu dengan berat kg yang ingin saya tanyakan kalau asi di campur similac hmf gimana ya dok apa ada efek samping nya pada bayi brapa gram kenaikan bayi jika di campur dengan similac hmf dan asi di tunggu jawabannya ya dok
lazeta,.,selamat pagi dr tanti retnowati beberapa waktu yg lalu saya konsultasi pada lazeta skin care tentang jerawat dan bekasnya lalu saya disuruh menggunakan lazeta paket acne luxury dan detoxnya tapi saya sedikit ragu menggunakannya takut tiba wajah saya menjadi mengerikan hehe lalu bagaimana menurut dokter amankah atau bahayakah 
stearic,.,dok saya baru hamil bulan saya mengenakan produk perawatan dengan komposisi seperti dibawah ini apa ini aman untuk janin saya komposisi cream siang water stearic acid glycerine niacinamide ethylhexyl methoxycinnamate butylene glycol sorbitan strearate caprylic capric triglyceride methylparaben perfume komposisi cream malam dimethicone crosspolymer zinc oxide disodium edta propylene glycol hydroxypropyl chlorphenesin panax ginseng root extract zea mays com starch lycopene crocus sativus flower extract glucose sabun cocos nucifera oil aqua oryza sativa bran milk sodium chloride elaeis guineensis oil sodium hydroxide fragrance yogurt metyl paraben saya mohon bantuany dok terimakasih 
butylene,.,dok saya baru hamil bulan saya mengenakan produk perawatan dengan komposisi seperti dibawah ini apa ini aman untuk janin saya komposisi cream siang water stearic acid glycerine niacinamide ethylhexyl methoxycinnamate butylene glycol sorbitan strearate caprylic capric triglyceride methylparaben perfume komposisi cream malam dimethicone crosspolymer zinc oxide disodium edta propylene glycol hydroxypropyl chlorphenesin panax ginseng root extract zea mays com starch lycopene crocus sativus flower extract glucose sabun cocos nucifera oil aqua oryza sativa bran milk sodium chloride elaeis guineensis oil sodium hydroxide fragrance yogurt metyl paraben saya mohon bantuany dok terimakasih 
caprylic,.,dok saya baru hamil bulan saya mengenakan produk perawatan dengan komposisi seperti dibawah ini apa ini aman untuk janin saya komposisi cream siang water stearic acid glycerine niacinamide ethylhexyl methoxycinnamate butylene glycol sorbitan strearate caprylic capric triglyceride methylparaben perfume komposisi cream malam dimethicone crosspolymer zinc oxide disodium edta propylene glycol hydroxypropyl chlorphenesin panax ginseng root extract zea mays com starch lycopene crocus sativus flower extract glucose sabun cocos nucifera oil aqua oryza sativa bran milk sodium chloride elaeis guineensis oil sodium hydroxide fragrance yogurt metyl paraben saya mohon bantuany dok terimakasih 
capric,.,dok saya baru hamil bulan saya mengenakan produk perawatan dengan komposisi seperti dibawah ini apa ini aman untuk janin saya komposisi cream siang water stearic acid glycerine niacinamide ethylhexyl methoxycinnamate butylene glycol sorbitan strearate caprylic capric triglyceride methylparaben perfume komposisi cream malam dimethicone crosspolymer zinc oxide disodium edta propylene glycol hydroxypropyl chlorphenesin panax ginseng root extract zea mays com starch lycopene crocus sativus flower extract glucose sabun cocos nucifera oil aqua oryza sativa bran milk sodium chloride elaeis guineensis oil sodium hydroxide fragrance yogurt metyl paraben saya mohon bantuany dok terimakasih 
paraben,.,dok saya baru hamil bulan saya mengenakan produk perawatan dengan komposisi seperti dibawah ini apa ini aman untuk janin saya komposisi cream siang water stearic acid glycerine niacinamide ethylhexyl methoxycinnamate butylene glycol sorbitan strearate caprylic capric triglyceride methylparaben perfume komposisi cream malam dimethicone crosspolymer zinc oxide disodium edta propylene glycol hydroxypropyl chlorphenesin panax ginseng root extract zea mays com starch lycopene crocus sativus flower extract glucose sabun cocos nucifera oil aqua oryza sativa bran milk sodium chloride elaeis guineensis oil sodium hydroxide fragrance yogurt metyl paraben saya mohon bantuany dok terimakasih 
googling,.,dok saya mau tanya awalnya saya positif untuk apa yg saya alami bukan terkena cacar air karena saya memang belum pernah terkena cacar gejala benjolan berisi air mulai terlihat hari jumat masih positif bukan cacar air sampe hari sabtu malam demam di tambah banyak benjolan berisi air saya lgsg periksakan minggunya dokter kandungan alhasil benar diagnosa ternyta terkena cacar air melihat ekspresi dokter pun ekspresinya cemas dan lgsg melihat usg ada hal yg bikin saya tenang alhamdullilah detak jantung ada dan dokter bilang janin sehat bagus dokter lgsg di meresepkan sanmol dan cefixime dan salep acyclovir selain itu menganjurkan makan buah buahan dan makanan yang bergizi semakin cepat ibu sembuh semakin bagus saya jg inginnya gtu dok dan minggu lagi cek lagi pertanyaannya dok amankah obat sanmol terutama cefixime untuk janin melihat informasi ga bagus buat ibu hamil karena blm pernah ada penelitian saya banyak googling jg di trisemester pertama berbahaya kena cacar air benarkah apa tidak mohon penjelasannya dokter bilang nanti setelah bulan harus usg dimensi apa ada kecemasan jg setelah sembuh mengingat usia kandungan masi minggu hari makanan dan buah apa saja untuk menjaga asupan gizi mengingat janin masi dalam pembentukan saraf saraf tips untuk merawat ibu hamil yang sedang cacar mohon infonya dok
gituh,gitu,bunda mau nanya kenapa yah perut suka kram kram yg bahaya kram yg gimana bun aku kehamilan pertama maklum uda gituh pinggang suka sakitt sama klo bangun tuh langsung palanya kaya muter dan burem saat ini aku usia week masih seriing bgt buang air kecilbunda aku mau nanya kenapa yah aku jadi lemes gituh kalo bangun tiba aku langsung muter palanya kadang suka kaya di cengkrem perutnya bun itu kenapa yah aku tadi nanya sama dokter ko ga di bales kenapa jantung kadang berdebar debar ya bun klo bangun 
palanya,kepala,bunda mau nanya kenapa yah perut suka kram kram yg bahaya kram yg gimana bun aku kehamilan pertama maklum uda gituh pinggang suka sakitt sama klo bangun tuh langsung palanya kaya muter dan burem saat ini aku usia week masih seriing bgt buang air kecilbunda aku mau nanya kenapa yah aku jadi lemes gituh kalo bangun tiba aku langsung muter palanya kadang suka kaya di cengkrem perutnya bun itu kenapa yah aku tadi nanya sama dokter ko ga di bales kenapa jantung kadang berdebar debar ya bun klo bangun 
nanyak,nanya,dok saya mau nanyak apa mr p harus masuk ke mrs v biar bisa hamil dok apa bisa hamil kalo sperma itu hanya jatuh di luar mrs v tpi stelah kejadian itu aku pernah mau muntah sekali krna mkanan bau trus pinggang sakit tangan bengkak yg sbelah kanan cuma sehari kaki bengkak snpek sekrang barengan sma skit gigi sbelah kanan semua dok 
jrwat,jerawat,dok anak sy umr bln d lehernya ada merah n bintik kyk jrwat ada lptn lher d bhn dagu n d bwh lptn lher t knp y dok obt nya pa y dok kmren sy caladin lotion blh g y tlng d jwb y dok thx
lptn,lipatan,dok anak sy umr bln d lehernya ada merah n bintik kyk jrwat ada lptn lher d bhn dagu n d bwh lptn lher t knp y dok obt nya pa y dok kmren sy caladin lotion blh g y tlng d jwb y dok thx
wktunya,waktu,dok ini khamilan prtama saya sy jga blm cukup tau tntang kehamilan dan masa pertmbuhan bayi dlm perut trakhir saya periksa di puskesmas kehamilan saya sdh masuk bulan tpi dlm prhitungan trakhir pms baru masuk bulan trus saya beritahu juga kekeluarga saya yg bidan katanya bayi saya subur mmg bisa yaa bayi subur dan berkembang cepat dan besar walaupun blm wktunya 
cabenya,cabe,salam dok bayi saya usia hari asi exclisive bayi saya sering ngulet sering buang angin keras cegukan sering ngeden sampai wajah merah sampai nangis ketika mau bab walau sudah kluar bab nya masih ngeden pup nya lembek ada spt biji cabenya berlendir oh ya perutnya jg sering keras yg sy tanyakan knp bayi sy spt it apa penyebabnya bgmn cara menanganiny terima kasih sebelumya 
mabruroh,Al Mabruroh,assalamulaikum bubid sy mnikah bln tp blm dikaruniai keturunan dan sy sdh pernah promil kedokter spesialis kandungan rahim sy sdh diusg dan tdk ada mslh suami sy jg sdh periksa hsilnya sperma krg bgus slain tu jg sy n suami jg pernah konsumsi madu pnyubur mabruroh hubungan jg sdh tp sampai skrg blm ada hasil kira mslhnya apa ya bu rokok suami jg sdh brkurang cm sring lmbur kerja bertmbah kira apa yg hrs saya lakukan supaya promil sy bs berhasil mohon bimbingan n sarannya terima kasih sebelumnya atas solusinya wassalamuaikum
calcifar,.,dok saya mau tanya saat ini usia kandungan sy bulan sebelumnya saya minum obimin af di malam hari dan calcifar plus di pagi hari sekarang saya ubah obimin nya menjadi folamil genio jd apakah aman saya minum vitamin folamil genio malam dan calcifar plus pagi 
baikkah,baik,assalamu alaykum dok maaf saya ingin bertanya kenapa ya puting payudara saya sama sekali tidak menonjol padahal usia saya sudah besar menurut kedokteran baikkah jika saya menarik puting susu sendiri menggunakan suntikan yang dipotong 
bakaln,bakalan,bu saya mau naya saya telat kb shrus nya saya tgl kb tpi nyampe sakrg saya belum kb saya kab yang bulan sx karena yang bulan saya tidak cocok apa saya bakaln hamil kalo telat kb maksih di tunggu jawaban nya 
cumen,cuman,maaf dok sy mw bertanya saya hamil atau tidak ada masalah dengan rahim saya atau tidak saya menikah tahun lalu dan saya selalu rutin datang haid cumen kadang seling sampai hari telat pada februari sy haid tgl feb maret tidak datang dan dtg pada tgl april dan haid nya berlangsung lama sampai tgl april padahal saya biasanya sampai hari haid tgl april sampai april itu banyak se x darah keluar dan sebelumnya pada tgl sampai tgl hari berlangsung saya hanya bercak saja dan keluar sedikit x di pagi hari saya test pack negatif setelah itu keluar darah bnyk tgl nya lalu tanggal april kmaren saya haid lagi berlangsung hari saja seperti biasa di akhir bulan dengan tempo hari saja dan ini sy sedang menunggu untuk bln sy merasa sedikit sesak dan perut keras apakah sy hamil apakah sy ada keanehan di rahim yg saya curigakan apa ada masalah di bulan april sehingga telat ada bercak darah haid yang berlangsung panjang dan dtg lagi cumen selang hari mohon bantuannya dok terimakasih dok
blsnya,balas,hallo bu sy mau tanya ni anak sy minum ssu lactogen knp mukanya pd merah ya terutama pd dagunya bintik kemerah gtu knp ya tlong di blsnya bu dokter 
inlacta,.,pagi dok saya mau tanya prolacta dan inlacta masing masing terbuat dari apa dan minyak ikan apa yang paling efektif untuk pertumbuhan otak mohon jawabannya terima kasih sebelumnya dokter 
sedidkit,sedikit,ass dokter mau tanya pada tanggal juli lalu saya dikuret dgn usia kehamilan minggu setelah kuret sampai skrng darah belum berhenti keluar sedidkit sedidkit apa solusinya 
tidaj,tidak,dok saya awalnya menggunakan kb suntik bulan sekali sampai berjalan tahun haid saya tidaj normal bulan maret kemaren saya lepas kb april mei dan juni saya haid nya normal waktu bulan juni saya haid tgl di bulan juli ni pada tgl saya seperti haid gitu dok tpi yg keluar hanya bercak coklat gitu aj sampai sekarang tu kenapa y dok mohon jawabannya y dok 
versi,., kini telah tersedia infobunda khusus untuk anda pengguna android download disini gunakan versi mobile zone zone infobunda com selamat datang linnaendah pesan baru permintaan teman logout home info club tanya medis tools helpdesk video persiapan kehamilan kehamilan balita posisi home inbox baca pesan cari artikel berita tanya dokter forum dan tentang asi nama bayi masa kehamilan waktu kelahiran pertumbuhan balita jadwal imunisasi astrologi bayi kelahiran baru kehamilan baru iklan baris newsletter product review site status jumlah member member user online member pageview s per day over page views kalkulator kesuburan masukan tanggal hari pertama bunda mengalami menstruasi dd mm yyyy hitung my profile inbox forum friends groups review my blog my album top message kirim pesan from linnaendah tanpa subject on jum at juli balas message alhamdulillah akhirnya bisa bergabubg di sini ada yang ingin sy tanyakan sy ibu baru bayi saya berusia hari dan konsumsi asi sufior sejak lahir ketika mau q kentut bayi sy molet dulu sampe muka merah terus kentut keras malahan kalo mau beol ngeden dulu sambil nangis kenceng kalo fesesnya udah keluar baru diem fesesny normal warna kuning kyk bubur kayak ada biji cabenya kalo pas lg tidur enak terus tiba kebangun krn molet mau kentut terus nangis ada uh bilang suruh ngencerin sdh sy lakukan yo tetep aj g ad perubahan gak tega bgt kl dy mau beol terus nangis sampe suaranya serak anak sy sakit apa ya mohon pencerahannya trimakasih 
jidatnya,.,debay saya umur bulan saya menyusui sering dengan payudara sebelah kiri krn yang kanan putingnya agak masuk dan kalau saya usahain kasi yg sebelah kanan debaynya nolak gitu merengek saya gak tega jadinya kalao nyusu slalu dgn yg kiri alhasil payudara saya lebih besar yg kiri drpd kanan apakah ini sebuah masalah dok bagi debay dan jg saya satu lg dok ukuran kepalanya normal tp jidatnya agak jenong dok bisa diatasi gak tu kata orang sih akan membentuk sempurna seiring waktu 
ngeliat,.,selamat pagi dok saya punya keponakan usia bulan semenjak dia di kasih mpasi di usia nya bulan ibu nya sering memaksa aupqya dia makan banyak dengan alasan biar berat badan cepet naik tapi alhasil si bayi malah sering muntah dan kalo sehabis muntah malah di paksa terus makanan nya di habiskan pertanyaan saya dok apa boleh hal seperti itu dilakukan dengan alasan agar bayi cepet naik berat badan nya dan apa akibatnya jiga hal seperti itu terus berlanjut mohon jawaban nya dok kqrena saya kasian ngeliat keponakan saya itu sering sakit an terimakasih dokter 
santae,.,assalamualaikum dokter saya pernah hamil hampir bulan tp kandungan saya lemah jadi saya keguguran n dikiret itu kejadian bln april kemaren kata dokter spog nya gak blh hamil sampe bln dpt obt folavit n santae karena merasa kelamaan stlh bln saya coba periksa ke dokter spog yg lain katanya gpp hamik jadi saya mulai program mulai bulan juli saya dapet profertil diminum pd saat mens hr ke smpe hr dan santae hr sehari sekali semua siklus gagal pd bln agustus yg biasax tiap bln mens maju sehari iti maju hr pd saat pertama mens saya balik lg ke dokter itu dpt obat yg sama dan aturan minum yg sama september saya telat hr saya pikir saya hamil eh ternyata dtg jg tamux yg saya tnyakan obt profertil apa bikin mens gk teratur soalnya dr dl mens sya sll teratur maju sehari d setiap blnx ini saya mens d hari kedua apa boleh sya mnum pr di hari ke mumpung lg bnyak krna klo d atir hr ke mens saya ud mau hbis bhkan bs dibilang ud habis yg sya tau wanita mnum profertil itu hrs pd saat mensx bnyk jd klo sya mbum profertil lg bln ini jd ud siklus batas siklus kan dok trus gk blh mnum lg ohy dokter apa sya hrs mnum jg dg folavit cz takut sewaktu hamil takut lemah lg klo dihitung dg bln ini sya suda bln jeda dr kegugurannya sudah cukup kan waktunya kalo mau promil gk hrs nunggu bln ksn mohon jwabanx mksih bnyk dokter wassalam
trlht,terlihat,dok saya mau tanya kmrn saya priksa ke dokter kandungan di usg cuma trlht penebalan dinding rahim krn pas di tp x hasil positif tapi samar dok dan akhirnya dokter kasih obat penguat kandungan dan sya dsruh bedrest krn da riwayat dlu kguguran yg mau saya tnyakan kapan diusia khmilan brp kantung janin kelhtan dok dan amankah qt dksih penguat kndungn sdgkn hsil usg hanya penebalan dinding rahim dok trmksih 
sbersih,bersih,dok saya di kuret tanggal september usia kandungan minggu hamil kosong tapi seminggu stelah kuret saya usg ternyata masih gumpalan lalu saya di kasih obat dgn dokter skrng tepat sebulan dr tgl usg saya apa kah sudah sbersih rahim saya atau blm ciri rahim sudah bersih pasca curet itu apa aja ya 
sy,saya,dokter sy ingin bertanya awal kehamilan sy cek dokter dokter mengatakan sy hamil sdh ada janin yg normal tumbuh dlm rahim usia kehamilan minggu dokter mengatakan beru terlihat kantung rahim saja janin blm ada dokter mengatakan agak cemas sekarang usia minggu kehamilan sy dokter mengatakan denyut jantung janin sy tdk ada padahal janin berkembang baik ada kepala mata telingan tangan mulai ada meski belum terbentuk jari sy jg tdk mengalami flek yg sy ingin tanyakan bagaimana sesungguhnya kondisi janin sy apa penyebab jatung janin tdk berdetak dan apa saran dokter 
esperson,.,selamat pagi kakak perkenalkan nama saya sasa umur thn kak aku abis terkena cacar air nah utk ngilangin bekasnya pake apa ya yg cepet temen saya nyaranin pake salep esperson gimana baik pa engga untuk wajah tolong penjelasannya kak trimakasih 
tidurkan,.,bayi saya berumur minggu hampir bulan waktu berumur bulan dia seperti lagi belajar tengkurap tapi sampai sekarang belum bisa tengkurap malah bayiku sekarang selalu mengangkat kepala ketika di tidurkan seperti pengen duduk dia lebih suka posisi duduk dari pada di tidurkan dan tidak mau dilatih tengkurap apakah normal dengan umur bayi saya yg memasuki bulan tapi belum bisa tengkurap apa yang harus saya lakukan dok untuk menstimulasi bayi saya agar mau tengkurap 
